imageUri,goldenAnswer
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_34f02286f991b3e75217fcabbde3fb6f.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_4edda6d6e483b009e457c9f27c8c78a0.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/0ea1d661-e0b1-45f4-9c16-edd5074ea549_96f73950-f221-4dd8-b67f-dd7e9aefa1f2_60703_181124.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/sbloom5601_23_43.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_bc2c5f399678fde722b249e53a7ea9ba.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_b67f7876c35c0ee71cacad7a0c7f679e.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V2057843_80609.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1051248_207436.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH1967263_284835.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_17e95d73b4af1ad23c0062f89f4f238d.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_a90c5cade99f8864f3a43d50609438e5.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_8a93ea1a0eb7067558ea718b240a2a4e.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_1d7649944ca7dbf7574dd8cbf6e3d894.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02747.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2120540_193557.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_151c080e4888eb3e5dee5e80111564bc.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_2c7b0a5348c15a990d14e7c52a19a3d5.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1996246_181744.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_d82a7b8ba1ecd29981742f90d6610a53.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_2c1751f5bf874dad15e24700bd0a1000.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2652834_50716.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_243aa81c46cf59e0ffa59b06074c6cb7.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-fc3e3136-5dd3-11e9-9e08-0242ac11000e_masked.jpg,"[""Gabled"", ""Hip"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_1ce7f97e6775200b1450c53ad109f2fb.jpg,"[""Gabled"", ""Hip"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2124181_331642.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-oklahoma_ok_7a8611ed-a0c4-43cc-abb7-639d63a6925e_254373_180423.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH2136145_66282.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_78ae56cd4cf97524fe4c6f2eae7041df.jpg,"[""Hip"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H138229_138337.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH18421_156559.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02568.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_cfa592dd0700be6e3230160dc90b185c.jpg,"[""Flat"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/Vsbloom2542_21_16.jpg,"[""Gabled"", ""Flat"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/Vsbloom18133_12_47.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_66dfcb85d363b89840d829cc9a4c2328.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_01426.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1082713_224165.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H1202905_329414.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_acf696d789005129461a0d00d6144e01.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H466542_320829.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_a4a138a121b6ca9a22ef9445799f952c.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02136.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2120314_132975.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/Vsbloom2760_27_27.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH1175935_267534.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_a30db3f8de71f6a576862eaba3b9981c.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/0ea1d661-e0b1-45f4-9c16-edd5074ea549_3dd6fd5f-3a85-441a-9cc5-d1cca2cb9c57_169106_181124.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_7097cbc55e88711edc84b57bc2103fbf.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/31881251.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_83b592f786f1588efe81b1a0c8e78e18.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/miamidade_fl_135448_171229.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_711f63ad7ec78d5a139222a7dc69a0d6.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/miamidade_fl_353656_171215.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02787.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_d6360c5a840f949f7f09a95263a8ea4e.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H1234480_198424.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_dbda5efcd1330d8aefe95f5e9eeb9dcd.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-miamidade_fl_142050_170915.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02903.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_6ae1d9caa89dedc354aa4c1eb0aed8e7.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_1fae509b52fff81756caf5348362cbd5.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1966978_109903.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_01940.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_9ac888a67799913dd29fbee08f173a18.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_3a3783fcb49f080826baebf5fab5d47d.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-3d5a0d10-87ba-11e9-bfaa-0242ac11000b_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/3b158b7a-5de3-11e9-bdef-0242ac11000e_masked.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H135339_328355.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_ba0958c51381b0194d42bfcf64ecd5fd.jpg,"[""Hip"", ""Flat"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-f92e05ec-5dde-11e9-80c0-0242ac110010_masked.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-7d10b694-5dcf-11e9-85fc-0242ac110007_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H237826_32861.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02149.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_d3442a822beb0c8b68375f1c85d73245.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-miamidade_fl_23665_171229.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_df78431243fd6b23042709cf020453e6.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1054058.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/d0a9778c-5d8e-11e9-96c2-0242ac11000c_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2672898_153205.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_550eeeaab1039af660a04f4a372631e6.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2040119_329979.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2144822_1763.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2556880_110179.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H1989273_190781.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H1208552_143228.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_04a8478c3ac34adb0c797e676180f13e.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_f0643cacd7c968f7fa35c29840f9a89b.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/193004.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_01086.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH1241980_38975.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_01739.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_389cbe27eac9bc25f40353f5460eb25b.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2507859_305821.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_8dc3d7e56d0ba1cd0a6f8ce625c0402e.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_f7d60343a8c658384fb1dd1ed4560f23.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_d2b12d8ee37e4d17ec04d85a0d632627.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH1202905_329414.jpg,"[""Hip"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H946873_153387.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH56478_66242.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02129.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-fe4c423a-5de5-11e9-8dba-0242ac110009_masked.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H60114_169319.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_29fc3b7fa86b4d97bfde59d498074732.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-lancaster_ne_985883700_75973_180329.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_d4f40e7ec45d55533ef647f9621d06bc.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-miamidade_fl_149375_170915.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_00948.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_e22a74f60ce0b56f8b96a034255b9d23.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02708.jpg,"[""Hip"", ""Flat"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2041304_107358.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_d785ba0389d683dcb1accff1d0fe704c.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH341776_275109.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_fe3cbc7bdbf02821f642eeab52c8d6c1.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_0c6711cd66a6198ee38281ab51670c1a.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-miamidade_fl_19510_170917.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/20538_152317.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_02b7bb268f6bc7ef3c7f34404cf13bfd.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_00877.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_a98ecb7e34271688d76cac3d2cab15bf.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-45c3cffc-5df0-11e9-a46e-0242ac110008_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1171083_250002.jpg,"[""Flat"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/73d9437e-5db2-11e9-b350-0242ac110003_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH1836749_111515.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_745e73c04a9e6c2e9cac275b085a949e.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/HVsbloom23942_14_13.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-65e615fa-5dab-11e9-a2cf-0242ac11000e_masked.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH1965181_17087.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-6d03b9f0-5e82-11e9-b0de-0242ac110011_masked.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1912684_173421.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_e868764038f7bf4245ec10dd9f50cf64.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1235292_319509.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1967291_137458.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-2cabbebc-5d91-11e9-932a-0242ac110011_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V2121113_231224.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_fdb296a18afeba01e0674eceecb21e6b.jpg,"[""Hip"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-miamidade_fl_154223_171229.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_9299917ed0b5a0645c599048a53316b6.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H1967206_92861.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_ae64c18fb3f7176702c653798077c0b5.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/Vsbloom11078_0_17.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V174821_89017.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-debc7748-5ded-11e9-a2a0-0242ac11000d_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-miamidade_fl_56967_170917.jpg,"[""Hip"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH2122156_296427.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H1049270_302080.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-oklahoma_ok_94b8e2fd-ff36-415b-b4cb-523b44dbbb1f_115783_180424.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_d7b6b6aac8ac8e76f13950265eeb16f6.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-1b05fd5a-5de9-11e9-adec-0242ac11000c_masked.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-1e0d4b00-5e81-11e9-8a44-0242ac110003_masked.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_2c06d51350e9c1e06b75368bc184dbc5.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH2041941_185134.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_40b52236a159a7c9d9f1acfacd8187c3.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH2121398_286469.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_2dadbcd700a9f675fb4a5b68e9df57a5.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_00314.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH2023156_55608.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H1086229_228243.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V2040409_132222.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_00821.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2063925_111379.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V2122299_291778.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2671396_446.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_c8215623eb80e87cd4ca5bda3d1cfc00.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-miamidade_fl_108498_171231.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-miamidade_fl_123290_171229.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_06ef27912f6efc9a12e7350be063b319.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V56478_66242.jpg,"[""Hip"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_d646bf84c0a3f6f41f51334473d3a158.jpg,"[""Hip"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/264bd6cc-5da2-11e9-9dc7-0242ac110010_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/34a66b2c-5e76-11e9-9731-0242ac110006_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/sbloom1457_35_55.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_00385.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H1043230_56501.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/miamidade_fl_349451_180105.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/miamidade_fl_182385_170915.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H1054398_268956.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH2556880_116789.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2040409_132222.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1802491_310670.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_01119.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-0ea1d661-e0b1-45f4-9c16-edd5074ea549_cfb8f51e-7567-4cca-8d1c-af839f5b28a2_177975_181124.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_9b9a4ad461ce18f4160dd8edff73929f.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_1da6dade00dd4a7711acc18cf35881ed.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_88e06aa0dc8a4d0a3024476193ad8fe5.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/0311877e-5df2-11e9-8df4-0242ac11000a_masked.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/715b9800-5df2-11e9-b1aa-0242ac110003_masked.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_8e58358c0989545ede93cffb36ee98d8.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH2078559_320476.jpg,"[""Gabled""]"
